file_name,participant_id,phase,language,form,config_id,config,API_target,trial_answer_coder1,accuracy_coder1,notes_coder1,trial_answer_coder2,accuracy_coder2,notes_coder2,trial_answer_coder1_phonemized
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_353c4d9f3e69434799a6081851f1ccd5.wav,3743,REPETITION,fr,C,phondel_C_word_8,caravane,[kaʁavan],{only_environment},,,{inaudible},0.0,inaudible,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_36e61140895a41c7ab2858f7cc6ba2b6.wav,3743,REPETITION,fr,C,phondel_C_word_1,gâteau,[ɡatɔ],{only_environment},,,{only_environment},,,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_3be71d0f7b9a4d3280f7acaeb7e59171.wav,3743,REPETITION,fr,C,phondel_C_pseudo_7,pogion,[poʒjɔ̃],{inaudible},0.0,inaudible,pog,0.0,,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_5541f9fca82a42c1b994a4b0b68e0efa.wav,3743,REPETITION,fr,C,phondel_C_pseudo_1,lajon,[laʒɔ̃],{adult_support},,,jar,0.0,,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_68059e9fbfaa4a038be58aedfc532344.wav,3743,REPETITION,fr,C,phondel_C_word_2,chapeau,[ʃapo],{adult_support},,,ch,0.0,,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_7f9edfccb980453e89db85bdf3769785.wav,3743,REPETITION,fr,C,phondel_C_word_7,solution,[solysjɔ̃],{comments},0.0,,solucion lucion,1.0,wrong_self_correction,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_83bab53ac05944c4b1f457288062fa03.wav,3743,REPETITION,fr,C,phondel_C_pseudo_2,pombin,[pɔ̃bɛ̃],pombin,1.0,,kombin,1.0,,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_9f94f10e12444a76bad73a0dddc311c8.wav,3743,REPETITION,fr,C,phondel_C_word_6,glaise,[ɡlɛz],{only_environment},,,{only_environment},,,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_ae8a84505cad4e8e8b7903e00f229876.wav,3743,REPETITION,fr,C,phondel_C_word_3,frigo,[fʁiɡɔ],frigo,1.0,,frigo,1.0,,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_baf81915ce50437e9ed5f9eca7642a23.wav,3743,REPETITION,fr,C,phondel_C_word_5,spirale,[spiʁal],{only_environment},,,{only_environment},,,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_dc68899281c7476988ec2753d67656c7.wav,3743,REPETITION,fr,C,phondel_C_pseudo_0,troufe,[tʁuf],{only_environment},,,{cut recording},,cut_recording,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_efd34defd5f64198a05935cb30846bbc.wav,3743,REPETITION,fr,C,phondel_C_pseudo_8,protal,[pʁotal],tal,0.0,,protal,1.0,,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_fd028ffb62684764a31052786e5f75f4.wav,3743,REPETITION,fr,C,phondel_C_word_0,plaque,[plak],{only_environment},,,{only_environment},,,
3743_edugame2023_4e36ea8116c1440fa05c0712a79bb84d_fe263233f725470a876634757fff9bb8.wav,3743,REPETITION,fr,C,phondel_C_pseudo_4,plabète,[plabɛt],tablète,0.0,,tablète,0.0,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_248705b801da4e5da1ccb4928501888a.wav,3743,DELETION,fr,C,phondel_C_word_1,gâteau,[atɔ],gateau,0.0,repetition_instead_of_deletion,gato,0.0,repetition_instead_of_deletion,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_3946ea40fced4296a5200968b01b3c9a.wav,3743,DELETION,fr,C,phondel_C_pseudo_7,pogion,[oʒjɔ̃],{only_environment},,,{only_environment},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_3d5411b7dd004494abbdb0b9724ace10.wav,3743,DELETION,fr,C,phondel_C_pseudo_4,plabète,[labɛt],{only_environment},,,{only_environment},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_515f55585b614b33886a67abccb06673.wav,3743,DELETION,fr,C,phondel_C_word_0,plaque,[lak],{only_environment},,,{comments},0.0,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_58c5d230abf34683b862a42c09e8b07b.wav,3743,DELETION,fr,C,phondel_C_pseudo_8,protal,[ʁotal],{only_environment},,,{only_environment},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_5f6a464d3eb94df7b8f393e7203865e1.wav,3743,DELETION,fr,C,phondel_C_pseudo_3,glomé,[lɔme],{only_environment},,,{only_environment},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_6c74854cd93d47aebaecdd32b4741240.wav,3743,DELETION,fr,C,phondel_C_pseudo_2,pombin,[ɔ̃bɛ̃],{comments},0.0,,{comments},0.0,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_768ac147716946d19f6843ee9ada1bce.wav,3743,DELETION,fr,C,phondel_C_word_7,solution,[olysjɔ̃],{only_environment},,,{only_environment},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_7902b08a878b40b79c1d11065a16bc86.wav,3743,DELETION,fr,C,phondel_C_word_3,frigo,[ʁiɡɔ],{only_environment},,,{comments},0.0,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_942751976d1042f3808170fe74b9993c.wav,3743,DELETION,fr,C,phondel_C_word_5,spirale,[piʁal],{only_environment},,,{only_environment},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_ac7647683f264977be9f7f2d8662f27c.wav,3743,DELETION,fr,C,phondel_C_pseudo_0,troufe,[ʁuf],{only_environment},,,{comments},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_bdbc38bc0e81456cafd064d36143496d.wav,3743,DELETION,fr,C,phondel_C_pseudo_5,spudio,[pydjɔ],{only_environment},,,{only_environment},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_cc1b8d3b9b534201ae4b5a4cb03726e5.wav,3743,DELETION,fr,C,phondel_C_word_8,caravane,[aʁavan],{only_environment},,,{only_environment},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_cdafba9f44d54637a928abe7925be967.wav,3743,DELETION,fr,C,phondel_C_word_4,caméra,[ameʁa],{only_environment},,,{only_environment},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_cec554cf881441c58613335d197ad8d9.wav,3743,DELETION,fr,C,phondel_C_word_6,glaise,[lɛz],{only_environment},,,{only_environment},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_d029c04c5fe044309e7396305da72b40.wav,3743,DELETION,fr,C,phondel_C_word_2,chapeau,[apo],chapeau chapeau,0.0,repetition_instead_of_deletion,chapo chapo,0.0,repetition_instead_of_deletion,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_fad0611bf47349f994d9563eef23ef67.wav,3743,DELETION,fr,C,phondel_C_pseudo_6,panuge,[anyʒ],{only_environment},,,{only_environment},,,
3743_edugame2023_d515b61f0bff4d1eb3c61a4727b1826e_fe6856858c3f49f8a55b77f860fc183e.wav,3743,DELETION,fr,C,phondel_C_pseudo_1,lajon,[aʒɔ̃],{only_environment},,,{only_environment},,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_03c6fdde8c2b478490636f7a7a795f9f.wav,3744,DELETION,fr,A,phondel_A_word_4,canapé,[anape],anapé,1.0,,anapé,1.0,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_108bf4221470403baad99d68a1d4af5c.wav,3744,DELETION,fr,A,phondel_A_word_1,râteau,[atɔ],apeau,1.0,,ato,1.0,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_20936c8bbd7d4b49ae93fe08b7f097e8.wav,3744,DELETION,fr,A,phondel_A_pseudo_0,plique,[lik],lique,1.0,,lik,1.0,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_2867b0b7921543f49d15381c4618adfc.wav,3744,DELETION,fr,A,phondel_A_word_5,station,[tasjɔ̃],tassion,1.0,,tacion,1.0,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_4b6586c02e1b44a883ce6d8b958da3d0.wav,3744,DELETION,fr,A,phondel_A_pseudo_1,razin,[azɛ̃],atin,1.0,,atzin,1.0,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_57588655cc7e4e05b0050fe89d3f45cb.wav,3744,DELETION,fr,A,phondel_A_word_3,frisson,[ʁisɔ̃],risson,1.0,,risson,1.0,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_7b1fadc4158f4cccb4930f113c44df98.wav,3744,DELETION,fr,A,phondel_A_pseudo_2,ganda,[ãda],andin,1.0,,andin,1.0,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_7d164b1c84a5435ea6006b94df29c3d6.wav,3744,DELETION,fr,A,phondel_A_pseudo_3,glotu,[lɔty],lotu,1.0,,lotu,1.0,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_8f595a41238c41a7a5af56705d0bfe85.wav,3744,DELETION,fr,A,phondel_A_pseudo_4,pladar,[ladaʁ],ladar,1.0,,ladar,1.0,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_a6425ef5c52c424db0a9ef49ffc10595.wav,3744,DELETION,fr,A,phondel_A_word_6,glotte,[lɔt],{cut recording},,cut_recording,{cut recording},,cut_recording,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_cc8f364285464048969f54e65cd4084a.wav,3744,DELETION,fr,A,phondel_A_word_2,chemin,[əmɛ̃],eumin,1.0,,eumin,1.0,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_f3f07b7e604f42a48429b06fb8b0a97c.wav,3744,DELETION,fr,A,phondel_A_pseudo_5,spéréo,[peʁeo],péréo,1.0,,péréo,1.0,,
3744_edugame2023_f20135e4a97a458397a97f1e17199488_f7ca2819b95546bc95f241f813fb2b14.wav,3744,DELETION,fr,A,phondel_A_word_0,plume,[lym],lume lume,1.0,repetition,lume lume,1.0,repetition,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_05683d2450f34a9d8b6f76ddb155e065.wav,3745,REPETITION,fr,B,phondel_B_word_6,gloire,[ɡlwaʁ],oire,0.0,,oire,0.0,,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_09a2ac6cf49d45eda53ce67ed866d2ca.wav,3745,REPETITION,fr,B,phondel_B_pseudo_4,plabir,[plabiʁ],abir,0.0,,abir,0.0,,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_1027b2acd2f046b8b79717a3b6b2ac00.wav,3745,REPETITION,fr,B,phondel_B_word_0,plage,[plaʒ],{only_environment},,,{only_environment},,,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_4b157d4fec7c4b578941c57cee7971ae.wav,3745,REPETITION,fr,B,phondel_B_pseudo_1,mican,[mikã],ican,0.0,deletion_instead_of_repetition,ikan,0.0,deletion_instead_of_repetition,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_5c7010828e1b42b4add28d4cba4606c4.wav,3745,REPETITION,fr,B,phondel_B_word_4,canari,[kanaʁi],anari,1.0,deletion_instead_of_repetition,anari,1.0,deletion_instead_of_repetition,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_5e051694a06845328edec9f6de405ecf.wav,3745,REPETITION,fr,B,phondel_B_word_7,sorcière,[sɔʁsjɛʁ],orcière,1.0,deletion_instead_of_repetition,orcière,1.0,deletion_instead_of_repetition,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_65ad794d37d840978db1c013c9034f1e.wav,3745,REPETITION,fr,B,phondel_B_word_2,cheval,[ʃəval],euval,1.0,deletion_instead_of_repetition,euval,1.0,deletion_instead_of_repetition,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_693432e88223406e9c53870c941ea1ad.wav,3745,REPETITION,fr,B,phondel_B_word_3,fromage,[fʁɔmaʒ],omage,0.0,,omage,0.0,,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_7c22a2de9e994cd68abf806b0b20fe33.wav,3745,REPETITION,fr,B,phondel_B_pseudo_0,triffe,[tʁif],iffe,0.0,,iffe,0.0,,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_80ed862be56c4aa8b0c821bb62afaa36.wav,3745,REPETITION,fr,B,phondel_B_word_5,spatule,[spatyl],atule,0.0,,{cut recording} atule,,cut_recording,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_8ef8ef995f40489d922309be5f0d5a66.wav,3745,REPETITION,fr,B,phondel_B_pseudo_5,spalio,[spaliɔ],palio alio,0.0,,palio alio,0.0,,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_8f28341702c8415292bff86806962024.wav,3745,REPETITION,fr,B,phondel_B_pseudo_2,condas,[kɔ̃da],onda,1.0,deletion_instead_of_repetition,onda,1.0,deletion_instead_of_repetition,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_9eaccfb03a604c6587ec8ca3b1536939.wav,3745,REPETITION,fr,B,phondel_B_word_1,bateau,[bato],ateau,1.0,deletion_instead_of_repetition,ato,1.0,deletion_instead_of_repetition,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_ad3714d572a84bf583fc335d0ff67c0c.wav,3745,REPETITION,fr,B,phondel_B_pseudo_3,glomo,[ɡlɔmɔ],oman,0.0,,oman,0.0,,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_bcca43df158347a399133f04170bc6b4.wav,3745,REPETITION,fr,B,phondel_B_pseudo_6,banéon,[baneɔ̃],anion,0.0,,anion,0.0,,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_c00dfefc33b54abfa6ca9f341d43e65d.wav,3745,REPETITION,fr,B,phondel_B_pseudo_7,polage,[pɔlaʒ],olage,1.0,deletion_instead_of_repetition,{cut recording} olage,,cut_recording,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_d5b5a5be8a5344d9b235d64a04884ef4.wav,3745,REPETITION,fr,B,phondel_B_pseudo_8,bromal,[bʁɔmal],ro ro romal,1.0,deletion_instead_of_repetition sounding_out,r romal,1.0,sounding_out deletion_instead_of_repetition,
3745_edugame2023_e5e9071e82584db392d1d795eca8331e_f7787ebb0b8e4c2e8b8f22152dbf738a.wav,3745,REPETITION,fr,B,phondel_B_word_8,capitale,[kapital],apitale,1.0,deletion_instead_of_repetition,apitale,1.0,deletion_instead_of_repetition,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_00408116c82046d581797c85fd150989.wav,3745,DELETION,fr,B,phondel_B_word_6,gloire,[lwaʁ],oire,1.0,,oire,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_05bed73eef924d27bd933406fd160a27.wav,3745,DELETION,fr,B,phondel_B_pseudo_8,bromal,[ʁɔmal],omal,1.0,,omal,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_19404dce8d8d4063acbeab7b0faa8f9d.wav,3745,DELETION,fr,B,phondel_B_word_1,bateau,[ato],ateau,1.0,,ato,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_2cba7fd2a45e4b76ace1321638448b95.wav,3745,DELETION,fr,B,phondel_B_pseudo_6,banéon,[aneɔ̃],anéon,1.0,,anéon,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_317721d7905043429115bbde232ac8f9.wav,3745,DELETION,fr,B,phondel_B_pseudo_1,mican,[ikã],ican,1.0,,ikan,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_3aa0f88edbb04043b2b59ad3e8af3bb3.wav,3745,DELETION,fr,B,phondel_B_pseudo_2,condas,[ɔ̃da],onda,1.0,,onda,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_5f945a0c8e2c4078bcc295ebdfefcd84.wav,3745,DELETION,fr,B,phondel_B_word_5,spatule,[patyl],atule,1.0,,atule,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_818df959bc9e4d9188aa4a6c1dea6400.wav,3745,DELETION,fr,B,phondel_B_pseudo_5,spalio,[paliɔ],alio,1.0,,alio,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_89b85d476ffb4ceeb3723841b6e80238.wav,3745,DELETION,fr,B,phondel_B_pseudo_3,glomo,[lɔmɔ],omo {comments},1.0,,omo {comments},1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_9f7d6c696c9d46a0b9613f04adaeb669.wav,3745,DELETION,fr,B,phondel_B_word_0,plage,[laʒ],age,1.0,,age,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_ad7cd7909df94c8cb1228e5a4aa31c28.wav,3745,DELETION,fr,B,phondel_B_word_7,sorcière,[ɔʁsjɛʁ],orcière,1.0,,orcière,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_ae7fb8b089bf40f9aeee879486d29ba5.wav,3745,DELETION,fr,B,phondel_B_pseudo_4,plabir,[labiʁ],abir,1.0,,abir,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_af1d788c0d734dfeab389f57f83d9dcc.wav,3745,DELETION,fr,B,phondel_B_pseudo_0,triffe,[ʁif],iffe iffe,1.0,,iffe iffe,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_c1508d3127a34fb8b4b833d5eab572a6.wav,3745,DELETION,fr,B,phondel_B_word_3,fromage,[ʁɔmaʒ],omage,1.0,,omage,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_d27293530168467aaa8a64ac13348168.wav,3745,DELETION,fr,B,phondel_B_word_4,canari,[anaʁi],anari,1.0,,anari,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_de43486539904a7ea5bb9b4f55ef3fa0.wav,3745,DELETION,fr,B,phondel_B_word_8,capitale,[apital],apitale,1.0,,apitale,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_e8e9a5f4edd54b7c9db0c528a726a14f.wav,3745,DELETION,fr,B,phondel_B_pseudo_7,polage,[ɔlaʒ],olage,1.0,,olage,1.0,,
3745_edugame2023_fa7fc33f9aa44ef5a8ddb804dc254f51_f63d00333498472eb527d4f3dbdff019.wav,3745,DELETION,fr,B,phondel_B_word_2,cheval,[əval],euval,1.0,,euval,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_047c48e95ea049bbbb536539e8c9444d.wav,3746,DELETION,fr,B,phondel_B_word_0,plage,[laʒ],{only_environment},,,{only_environment},,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_04e2752b34a546a0a8c681f72ac148dc.wav,3746,DELETION,fr,B,phondel_B_pseudo_2,condas,[ɔ̃da],onda,1.0,,onda,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_08935aaa65134b4782d22c08f1f3d2d4.wav,3746,DELETION,fr,B,phondel_B_pseudo_8,bromal,[ʁɔmal],romal,1.0,,romal,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_0d2a3607811d4bd3a81dc80c147f14aa.wav,3746,DELETION,fr,B,phondel_B_pseudo_4,plabir,[labiʁ],labir,1.0,,labir,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_0ef8285def7544cd827e82739a5693e3.wav,3746,DELETION,fr,B,phondel_B_word_2,cheval,[əval],euval,1.0,,euval,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_2762d13ef10146bc97f89b1eae97e3f6.wav,3746,DELETION,fr,B,phondel_B_word_5,spatule,[patyl],s patule,1.0,first_phoneme_repetition,s pa patule,1.0,first_phoneme_repetition sounding_out,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_3208c634557b4523a1a2f5877a135f04.wav,3746,DELETION,fr,B,phondel_B_pseudo_3,glomo,[lɔmɔ],loman,1.0,,loman,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_385de8a050cd43edabffed16ff472c08.wav,3746,DELETION,fr,B,phondel_B_pseudo_6,banéon,[aneɔ̃],anéo,1.0,,anéo,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_41152355dca047ea9cebde56a060f4b0.wav,3746,DELETION,fr,B,phondel_B_word_7,sorcière,[ɔʁsjɛʁ],orcière,1.0,,orcière,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_6172dfadb1f5422a90d9c45af163905c.wav,3746,DELETION,fr,B,phondel_B_pseudo_1,mican,[ikã],ican,1.0,,ikan,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_65c52e2c83b14b4cb9267442dff702c1.wav,3746,DELETION,fr,B,phondel_B_word_1,bateau,[ato],ateau,1.0,,ato,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_86b59e4d3f35479980feda3dba4b5812.wav,3746,DELETION,fr,B,phondel_B_pseudo_0,triffe,[ʁif],istre,0.0,,isstr,0.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_912f5dec76e145ef9d45375eb49a91d7.wav,3746,DELETION,fr,B,phondel_B_word_4,canari,[anaʁi],anari,1.0,,anari,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_a6fcc3bf984948f880ccf574f652a4aa.wav,3746,DELETION,fr,B,phondel_B_word_3,fromage,[ʁɔmaʒ],romage,1.0,,romage,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_ac9dafcfb70d458a9f0a8ee86ea4871e.wav,3746,DELETION,fr,B,phondel_B_pseudo_5,spalio,[paliɔ],plaio,0.0,,pla playo,1.0,sounding_out,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_b6847db57860456cb4a65da371e2556d.wav,3746,DELETION,fr,B,phondel_B_word_8,capitale,[apital],apitale,1.0,,apitale,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_d4d0f70a50a14cf7a1f628a7e535870d.wav,3746,DELETION,fr,B,phondel_B_word_6,gloire,[lwaʁ],loire,1.0,,loare,1.0,,
3746_edugame2023_9c6c024f62c642eeac6cd30ba3e984c6_f1ed5773b3b24bdf9eb1cc6634a19cdf.wav,3746,DELETION,fr,B,phondel_B_pseudo_7,polage,[ɔlaʒ],olage,1.0,,olage,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_0da3e8cbb51249028e1ff20e65baf7b4.wav,3746,REPETITION,fr,B,phondel_B_pseudo_7,polage,[pɔlaʒ],polage polage,1.0,repetition,polage polage,1.0,repetition,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_1ec7b69aaa4b4c34a8aadf5c542e6782.wav,3746,REPETITION,fr,B,phondel_B_pseudo_2,condas,[kɔ̃da],conda,1.0,,conda,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_20d31f7018a043fca09daf1a645d7742.wav,3746,REPETITION,fr,B,phondel_B_word_3,fromage,[fʁɔmaʒ],fromage,1.0,,fromage,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_33de9d1198c8464990f8e344218b4cff.wav,3746,REPETITION,fr,B,phondel_B_word_6,gloire,[ɡlwaʁ],gloire,1.0,,kloare,0.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_38d89b566c1f4534b7f0cecbfaeebcb4.wav,3746,REPETITION,fr,B,phondel_B_pseudo_8,bromal,[bʁɔmal],romal,0.0,deletion_instead_of_repetition,romal,0.0,deletion_instead_of_repetition,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_4aa81562e56a42889d8255dbdbc87594.wav,3746,REPETITION,fr,B,phondel_B_pseudo_3,glomo,[ɡlɔmɔ],goloman,0.0,,g.loman,1.0,sounding_out,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_4b81a5701d0b4fc2bc5e420bdd8dfe63.wav,3746,REPETITION,fr,B,phondel_B_word_4,canari,[kanaʁi],panari,1.0,,panari,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_6f9ed692ea594d53a815fdd0bfe2edc3.wav,3746,REPETITION,fr,B,phondel_B_word_7,sorcière,[sɔʁsjɛʁ],sorcière,1.0,,sorcière,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_acda840d08a54cac9fca5d805d2203dc.wav,3746,REPETITION,fr,B,phondel_B_word_0,plage,[plaʒ],plage,1.0,,plage,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_bab77a6a2bdb4b40acc91a6682f413ff.wav,3746,REPETITION,fr,B,phondel_B_pseudo_4,plabir,[plabiʁ],plabirl,0.0,,klabirl,0.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_c438393ec43d46f99f27cdf06d590a4a.wav,3746,REPETITION,fr,B,phondel_B_pseudo_1,mican,[mikã],mican,1.0,,mikan,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_c6236011c31f4f42abbbd9aa800e8c5e.wav,3746,REPETITION,fr,B,phondel_B_word_2,cheval,[ʃəval],cheuval,1.0,,cheuval,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_c7bb69a54e6a4922a91f2ca6140f966b.wav,3746,REPETITION,fr,B,phondel_B_word_8,capitale,[kapital],capitale,1.0,,kapitale,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_c9795f0d53aa42088f8d82527badf9e5.wav,3746,REPETITION,fr,B,phondel_B_pseudo_6,banéon,[baneɔ̃],banéo,1.0,,banéo,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_cfec3a7000c347f6be0eb3afd6ce62e8.wav,3746,REPETITION,fr,B,phondel_B_pseudo_5,spalio,[spaliɔ],spalio,1.0,,spalio,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_d41a87771ce44a8cb8b49e98280a6c92.wav,3746,REPETITION,fr,B,phondel_B_pseudo_0,triffe,[tʁif],trisse,1.0,,trisse,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_d64348e9266f41e5a772c8d8788f4a4a.wav,3746,REPETITION,fr,B,phondel_B_word_1,bateau,[bato],bateau,1.0,,bato,1.0,,
3746_edugame2023_d1ce946d8f994e6587c94f7b6563b019_f831717f60ed475db50eb864624b078d.wav,3746,REPETITION,fr,B,phondel_B_word_5,spatule,[spatyl],spatule,1.0,,spatule,1.0,,
3748_edugame2023_7fb88ab976424c77be3a3191725ef8b6_0297201c194d4b09bb63330e2e39a111.wav,3748,REPETITION,fr,C,phondel_C_word_1,gâteau,[ɡatɔ],ato,1.0,deletion_instead_of_repetition,ato,0.0,deletion_instead_of_repetition,
3748_edugame2023_7fb88ab976424c77be3a3191725ef8b6_080e6fb616f24a29aad9ab73c88a5661.wav,3748,REPETITION,fr,C,phondel_C_word_3,frigo,[fʁiɡɔ],igo,0.0,,igo,0.0,,
3748_edugame2023_7fb88ab976424c77be3a3191725ef8b6_1df4b0bd923d460bb410fa1fdd571684.wav,3748,REPETITION,fr,C,phondel_C_pseudo_5,spudio,[spydjɔ],spudio,1.0,,spudio,1.0,,
3748_edugame2023_7fb88ab976424c77be3a3191725ef8b6_59071eab808c4b399dcedd4e7c481a62.wav,3748,REPETITION,fr,C,phondel_C_word_7,solution,[solysjɔ̃],solussion,1.0,,solucion,1.0,,
